Distance,Time,AnswerType,ID,Question
250.0535353937421,1.377336116E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,7
37.737961325129575,1.377336463E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,3
18.586319241829163,1.377337108E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,17
232.4468642106121,1.37733715E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,4
407.0362501147771,1.377337954E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,22
388.2270814351378,1.377338403E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,12
463.7733271101464,1.377338889E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,13
55.89941898657048,1.377339394E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,24
153.5331951955818,1.377339523E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,6
279.7035862078972,1.377340132E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,10
43.42956534878527,1.377340652E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,16
438.1309832628261,1.377340789E9,3,5e4b0bfd-479f-4772-857d-af9df9ae046a,19
22.580889006919552,1.377336569001E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,23
349.23413142740003,1.377336674001E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,11
1110.1064421456078,1.37733792E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,21
132.0200547240092,1.377339462E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,19
218.44898729680142,1.377339661E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,16
58.59365188316331,1.377340617E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,7
67.62841089387403,1.377340854E9,3,025feb1b-042a-4c03-8a85-d8a3b85a4d7e,24
35.077430736928854,1.377335505E9,3,3b1d41db-3a66-4344-89ae-74155f430f76,8
25.261230693738984,1.377335641213E9,3,3b1d41db-3a66-4344-89ae-74155f430f76,8
101.52288908774263,1.377335997E9,3,3b1d41db-3a66-4344-89ae-74155f430f76,18
56.069173575219956,1.377336481E9,3,3b1d41db-3a66-4344-89ae-74155f430f76,24
10.355992576413454,1.377339836E9,3,3b1d41db-3a66-4344-89ae-74155f430f76,22
22.10901141386373,1.377337511E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,23
608.1313345750832,1.377337557E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,11
305.0099280252773,1.37733787E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,14
395.13699513294324,1.377338154E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,15
125.9363847587378,1.377338517E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,19
246.57278175172073,1.377338713E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,16
145.78759580390394,1.377340511E9,3,ee7e6a26-bea0-42d1-9f11-46d4e7dc7c5f,6
34.887392156108234,1.377335427313E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,23
104.64965217329885,1.377335621E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,21
118.96971719807082,1.377335943E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,16
220.8299961609714,1.377336036E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,7
64.12667942755049,1.377336492E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,24
322.47749385805776,1.377336684999E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,17
482.41125457880366,1.377337173999E9,3,b733084e-aaa3-4f51-9231-215e764cccf6,2
55.74966238448321,1.37733863E9,3,702d5461-fe88-4dfe-8d5a-ebdaad6ccf66,14
36.40271137049502,1.377335911E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,8
374.9195579207942,1.377336096001E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,23
900.459558198802,1.377336513001E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,15
927.3384677476412,1.377337470001E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,21
129.0816668074921,1.377338274E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,19
161.82089510933517,1.377338571E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,16
243.4504980519383,1.377339293E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,14
363.002208367773,1.377339498E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,13
128.15617892579755,1.377339858E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,12
264.2921258459035,1.377340501E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,10
228.81934099159616,1.377341304E9,3,552b1388-0e6b-42fd-87b4-a0314b8cedff,1
12.535944882638967,1.377336095E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,23
63.39865459090031,1.37733638E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,15
143.49857748471632,1.377336617E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,16
253.14796313106004,1.377337302E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,10
72.54532936702233,1.377337615E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,6
11.795750376303621,1.377339474E9,3,96df5db4-fce8-4a17-9b9f-04ad90db0ba4,5
214.2500815236315,1.377336388E9,3,e62adbb1-efee-41c5-8359-bfa50614a16d,16
10.450542023991739,1.377337422254E9,3,e62adbb1-efee-41c5-8359-bfa50614a16d,6
765.3084664368118,1.377338316E9,3,e62adbb1-efee-41c5-8359-bfa50614a16d,22
238.28439901770784,1.377339124E9,3,e62adbb1-efee-41c5-8359-bfa50614a16d,5
143.77999931409775,1.377339776E9,3,e62adbb1-efee-41c5-8359-bfa50614a16d,3
221.97920900552543,1.377335828E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,23
657.5241089154399,1.377336062E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,20
240.04490712854385,1.377337017E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,5
212.63414145961224,1.377337941E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,3
205.98332569018893,1.377339153E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,22
113.91916897655003,1.377339637E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,12
87.12266126707647,1.377339857E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,24
78.82834546865693,1.377340112E9,3,f2076ee6-9a19-406d-9c0b-c87c475d4608,13
